tx_id	hiND14_RFP_wt_rep1	hiND14_RFP_wt_rep2	hiND14_RFP_wt_rep3	hiND14_RFP_Nterm_rep1	hiND14_RFP_Nterm_rep2	hiND14_RFP_Nterm_rep3	hiND14_wt_rep1_RNA	hiND14_wt_rep3_RNA	hiND14_Nterm_rep2_RNA	hiND14_wt_rep2_RNA	hiND14_Nterm_rep3_RNA	hiND14_Nterm_rep1_RNA
ENST00000653668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000168216	987.0	1421.0	1201.0	1081.0	1085.0	1265.0	910.0	864.0	696.0	713.0	738.0	717.0
ENST00000027335	0.0	2.0	0.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
ENST00000302555	0.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	3.0	1.0	3.0	0.0
ENST00000643579	3369.0	4519.0	3657.0	3492.0	3676.0	3812.0	12974.0	12027.0	9274.0	11153.0	9390.0	9077.0
ENST00000222482	163.0	213.0	163.0	90.0	140.0	134.0	147.0	142.0	76.0	131.0	72.0	85.0
ENST00000238647	1713.0	2391.0	2036.0	1769.0	1783.0	2057.0	2580.0	2635.0	1738.0	2256.0	1992.0	1845.0
ENST00000299427	1946.0	2669.0	2054.0	1410.0	1541.0	1482.0	2155.0	2032.0	1215.0	1969.0	1202.0	1257.0
ENST00000682118	3.0	7.0	3.0	7.0	5.0	7.0	421.0	479.0	363.0	352.0	395.0	370.0
ENST00000519948	2039.0	2454.0	1968.0	2227.0	1971.0	2271.0	7890.0	8272.0	6393.0	7017.0	7618.0	6904.0
ENST00000317811	377.0	510.0	497.0	421.0	477.0	583.0	1329.0	1339.0	1193.0	1142.0	1329.0	1213.0
ENST00000392886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000371626	242.0	360.0	294.0	257.0	252.0	266.0	1083.0	1005.0	835.0	969.0	833.0	825.0
ENST00000292566	195.0	353.0	276.0	251.0	278.0	314.0	390.0	395.0	303.0	311.0	316.0	294.0
ENST00000517392	365.0	468.0	337.0	305.0	272.0	330.0	703.0	759.0	572.0	615.0	548.0	596.0
ENST00000393033	1669.0	2204.0	1785.0	1707.0	1755.0	1876.0	3299.0	3130.0	2465.0	3021.0	2579.0	2417.0
ENST00000227756	176.0	256.0	158.0	124.0	135.0	140.0	262.0	300.0	165.0	226.0	196.0	194.0
ENST00000264555	989.0	1513.0	1212.0	1074.0	944.0	1213.0	1580.0	1369.0	1093.0	1404.0	1182.0	1194.0
ENST00000569055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000684031	943.0	1182.0	916.0	876.0	875.0	1097.0	775.0	751.0	588.0	638.0	673.0	655.0
ENST00000674460	115.0	158.0	128.0	119.0	115.0	166.0	84.0	76.0	53.0	87.0	64.0	53.0
ENST00000308227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENST00000395842	112.0	164.0	130.0	121.0	119.0	170.0	277.0	262.0	273.0	257.0	282.0	242.0
ENST00000314607	1439.0	1746.0	1520.0	1358.0	1387.0	1803.0	2797.0	2955.0	2236.0	2531.0	2658.0	2451.0
ENST00000267807	68.0	83.0	71.0	62.0	50.0	100.0	336.0	422.0	246.0	331.0	350.0	300.0
ENST00000376052	1887.0	2249.0	1769.0	1568.0	1645.0	2009.0	1164.0	1183.0	960.0	994.0	1008.0	983.0
ENST00000392373	215.0	316.0	247.0	264.0	262.0	336.0	909.0	995.0	805.0	849.0	1021.0	819.0
ENST00000268042	2247.0	3136.0	2295.0	1694.0	1768.0	1691.0	5932.0	5215.0	3082.0	5051.0	2964.0	3543.0
ENST00000202773	5515.0	6414.0	5982.0	5823.0	5671.0	6244.0	15430.0	14816.0	10269.0	13274.0	11646.0	11725.0
ENST00000315906	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0
ENST00000632897	0.0	0.0	0.0	1.0	0.0	0.0	68.0	74.0	55.0	63.0	67.0	65.0
ENST00000458408	30.0	21.0	17.0	16.0	14.0	20.0	29.0	32.0	19.0	34.0	15.0	27.0
ENST00000261714	1955.0	2317.0	1858.0	1720.0	1734.0	2025.0	2070.0	2097.0	1514.0	1906.0	1662.0	1628.0
ENST00000334425	14.0	17.0	9.0	12.0	15.0	7.0	32.0	43.0	26.0	35.0	20.0	34.0
ENST00000295755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000372643	3.0	2.0	3.0	2.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000651438	5653.0	7245.0	5830.0	3220.0	3877.0	3139.0	7976.0	6418.0	3425.0	7105.0	2735.0	3255.0
ENST00000378278	144.0	144.0	117.0	99.0	113.0	151.0	300.0	319.0	220.0	259.0	226.0	248.0
ENST00000356458	53.0	87.0	67.0	52.0	51.0	72.0	169.0	165.0	136.0	144.0	161.0	144.0
ENST00000372990	11.0	25.0	9.0	11.0	14.0	14.0	28.0	28.0	16.0	26.0	10.0	18.0
ENST00000685419	4.0	5.0	7.0	3.0	2.0	4.0	123.0	116.0	83.0	123.0	125.0	101.0
ENST00000260324	212.0	207.0	176.0	146.0	156.0	132.0	399.0	358.0	270.0	357.0	245.0	288.0
ENST00000265922	135.0	188.0	128.0	165.0	178.0	204.0	231.0	328.0	280.0	254.0	379.0	297.0
ENST00000333437	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	1.0	2.0	2.0
ENST00000299238	720.0	1028.0	816.0	720.0	705.0	826.0	849.0	799.0	542.0	695.0	655.0	620.0
ENST00000550413	51.0	94.0	62.0	71.0	66.0	82.0	72.0	75.0	52.0	62.0	86.0	89.0
ENST00000644144	37.0	56.0	51.0	48.0	46.0	63.0	824.0	769.0	644.0	765.0	836.0	755.0
ENST00000419194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000392056	1.0	3.0	5.0	2.0	2.0	6.0	3.0	2.0	5.0	0.0	3.0	0.0
ENST00000340533	365.0	520.0	370.0	360.0	335.0	368.0	453.0	442.0	407.0	424.0	397.0	381.0
ENST00000259211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000311922	559.0	842.0	608.0	543.0	522.0	632.0	758.0	686.0	517.0	706.0	596.0	531.0
ENST00000335613	380.0	553.0	381.0	272.0	320.0	252.0	598.0	515.0	322.0	423.0	303.0	292.0
ENST00000361510	2762.0	3137.0	2699.0	2403.0	2704.0	3325.0	3708.0	3957.0	3009.0	3360.0	3535.0	3053.0
ENST00000327809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000175091	5166.0	6031.0	5288.0	4721.0	5098.0	5334.0	6577.0	6425.0	4867.0	5950.0	4710.0	4639.0
ENST00000550487	407.0	507.0	410.0	397.0	371.0	444.0	373.0	357.0	290.0	314.0	325.0	330.0
ENST00000547058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000421239	19.0	11.0	9.0	8.0	9.0	17.0	174.0	160.0	111.0	146.0	132.0	118.0
ENST00000421952	2.0	2.0	6.0	5.0	6.0	6.0	22.0	17.0	10.0	9.0	18.0	19.0
ENST00000215570	708.0	1015.0	831.0	805.0	858.0	945.0	1014.0	1160.0	687.0	911.0	951.0	903.0
ENST00000597630	23.0	38.0	29.0	36.0	28.0	43.0	58.0	64.0	45.0	60.0	53.0	40.0
ENST00000266719	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENST00000334205	452.0	635.0	519.0	416.0	506.0	475.0	1250.0	1255.0	909.0	1125.0	928.0	859.0
ENST00000301463	578.0	768.0	669.0	581.0	587.0	741.0	1070.0	1083.0	873.0	920.0	1023.0	915.0
ENST00000450169	330.0	481.0	361.0	394.0	339.0	406.0	380.0	408.0	304.0	312.0	342.0	307.0
ENST00000320152	90.0	111.0	92.0	73.0	86.0	99.0	137.0	117.0	91.0	124.0	117.0	106.0
ENST00000641874	2.0	3.0	9.0	3.0	2.0	6.0	5.0	1.0	0.0	2.0	2.0	1.0
ENST00000155926	1643.0	2454.0	1946.0	2005.0	1955.0	2425.0	3248.0	3599.0	2919.0	2954.0	3769.0	3048.0
ENST00000332290	364.0	529.0	366.0	359.0	331.0	362.0	1232.0	1078.0	869.0	1030.0	888.0	763.0
ENST00000681038	1430.0	1927.0	1814.0	1572.0	1622.0	1962.0	3253.0	3515.0	2501.0	2933.0	3306.0	2652.0
ENST00000510175	176.0	228.0	185.0	150.0	149.0	202.0	194.0	165.0	143.0	180.0	170.0	162.0
ENST00000403437	3.0	0.0	0.0	0.0	1.0	1.0	2.0	7.0	0.0	9.0	6.0	1.0
ENST00000358894	2.0	2.0	3.0	1.0	0.0	4.0	6.0	10.0	9.0	3.0	6.0	0.0
ENST00000409999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000497771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENST00000006750	1.0	5.0	1.0	2.0	3.0	1.0	4.0	3.0	2.0	7.0	0.0	1.0
ENST00000219479	156.0	247.0	200.0	138.0	186.0	226.0	605.0	620.0	431.0	568.0	449.0	461.0
ENST00000614911	495.0	717.0	577.0	588.0	584.0	758.0	4.0	8.0	3.0	5.0	11.0	3.0
ENST00000332682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ENST00000371321	2.0	1.0	1.0	0.0	0.0	1.0	2.0	2.0	1.0	3.0	3.0	4.0
ENST00000691062	0.0	2.0	2.0	2.0	1.0	2.0	1.0	3.0	0.0	2.0	1.0	6.0
ENST00000393784	890.0	1328.0	1060.0	905.0	1074.0	1240.0	2832.0	2889.0	2101.0	2416.0	2565.0	2230.0
ENST00000371117	4.0	2.0	1.0	3.0	0.0	3.0	9.0	1.0	2.0	4.0	4.0	5.0
ENST00000526619	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	12.0	11.0	0.0	0.0
ENST00000264428	160.0	191.0	152.0	159.0	178.0	229.0	98.0	111.0	95.0	73.0	122.0	101.0
ENST00000306185	922.0	1088.0	843.0	749.0	749.0	921.0	469.0	432.0	322.0	427.0	359.0	386.0
ENST00000617889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ENST00000376919	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000304177	210.0	294.0	244.0	222.0	208.0	259.0	2203.0	2112.0	1630.0	1837.0	1829.0	1783.0
ENST00000259951	191.0	292.0	210.0	172.0	181.0	153.0	173.0	143.0	100.0	164.0	75.0	101.0
ENST00000296682	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0
ENST00000307098	11.0	5.0	7.0	5.0	2.0	5.0	13.0	8.0	17.0	12.0	10.0	12.0
ENST00000264926	207.0	273.0	208.0	143.0	183.0	220.0	314.0	313.0	237.0	246.0	229.0	224.0
ENST00000422806	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000437033	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000322954	442.0	460.0	368.0	226.0	309.0	254.0	704.0	629.0	395.0	594.0	355.0	394.0
ENST00000281382	433.0	504.0	439.0	358.0	364.0	508.0	362.0	340.0	256.0	317.0	268.0	266.0
ENST00000254718	826.0	1205.0	947.0	825.0	911.0	1064.0	1045.0	992.0	762.0	837.0	764.0	794.0
ENST00000306125	1756.0	2094.0	1864.0	1427.0	1793.0	2121.0	2705.0	2697.0	1978.0	2401.0	2023.0	1810.0
ENST00000308696	5323.0	6072.0	5399.0	4815.0	5049.0	5973.0	4670.0	4484.0	3571.0	4018.0	3899.0	3729.0
ENST00000046794	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENST00000531120	2650.0	3265.0	2417.0	2364.0	2254.0	2494.0	2280.0	2284.0	1679.0	2062.0	1728.0	1864.0
ENST00000649792	20.0	14.0	14.0	13.0	10.0	33.0	21.0	29.0	19.0	27.0	36.0	20.0
ENST00000261263	1428.0	1919.0	1445.0	1559.0	1508.0	1579.0	2022.0	1956.0	1589.0	1827.0	1578.0	1585.0
ENST00000233190	3942.0	4750.0	4151.0	3648.0	3963.0	4699.0	3788.0	3783.0	3053.0	3337.0	3255.0	3043.0
ENST00000273261	328.0	412.0	336.0	249.0	248.0	327.0	612.0	555.0	354.0	494.0	373.0	371.0
ENST00000272371	2.0	1.0	0.0	4.0	0.0	1.0	0.0	3.0	0.0	0.0	2.0	1.0
ENST00000424340	0.0	0.0	0.0	0.0	0.0	0.0	1014.0	1105.0	957.0	947.0	1252.0	758.0
ENST00000615868	73.0	94.0	74.0	66.0	74.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000304502	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0
ENST00000346193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000361320	96.0	152.0	124.0	124.0	118.0	193.0	129.0	180.0	150.0	114.0	212.0	162.0
ENST00000358387	1129.0	1577.0	1294.0	1150.0	1204.0	1418.0	1539.0	1703.0	1306.0	1465.0	1232.0	1363.0
ENST00000609686	3.0	8.0	11.0	4.0	10.0	5.0	16.0	27.0	19.0	8.0	23.0	18.0
ENST00000685924	11.0	10.0	18.0	17.0	12.0	23.0	23.0	13.0	19.0	17.0	25.0	20.0
ENST00000453908	170.0	229.0	171.0	125.0	144.0	132.0	253.0	201.0	137.0	261.0	134.0	156.0
ENST00000505797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000261520	404.0	368.0	346.0	311.0	295.0	386.0	760.0	770.0	571.0	651.0	594.0	584.0
ENST00000652361	86.0	116.0	78.0	67.0	78.0	85.0	317.0	279.0	266.0	314.0	215.0	252.0
ENST00000305107	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000373519	0.0	0.0	0.0	0.0	0.0	0.0	51.0	36.0	39.0	33.0	33.0	34.0
ENST00000262193	3542.0	4378.0	3835.0	3549.0	3639.0	3971.0	2351.0	2366.0	1716.0	2169.0	1914.0	1887.0
ENST00000258281	286.0	365.0	306.0	301.0	303.0	361.0	685.0	639.0	503.0	577.0	590.0	520.0
ENST00000302451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000619208	102.0	121.0	107.0	109.0	107.0	136.0	215.0	227.0	216.0	196.0	247.0	178.0
ENST00000316398	2.0	3.0	2.0	2.0	6.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0
ENST00000564996	422.0	525.0	449.0	324.0	397.0	399.0	2310.0	2239.0	1509.0	1970.0	1798.0	1647.0
ENST00000303236	529.0	615.0	518.0	428.0	430.0	537.0	978.0	958.0	689.0	907.0	746.0	752.0
ENST00000258494	919.0	1047.0	853.0	785.0	930.0	973.0	1319.0	1492.0	1227.0	1275.0	1293.0	1307.0
ENST00000686631	3.0	10.0	5.0	3.0	5.0	4.0	29.0	21.0	7.0	22.0	13.0	29.0
ENST00000281455	673.0	776.0	619.0	588.0	673.0	776.0	736.0	785.0	631.0	676.0	711.0	665.0
ENST00000301599	24.0	25.0	21.0	10.0	13.0	19.0	118.0	108.0	96.0	84.0	65.0	75.0
ENST00000528841	786.0	1175.0	1021.0	1006.0	1025.0	1243.0	1645.0	1760.0	1463.0	1417.0	1762.0	1450.0
ENST00000599536	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	1.0	0.0	3.0
ENST00000233468	1763.0	1910.0	1535.0	1530.0	1446.0	1649.0	860.0	878.0	651.0	866.0	790.0	688.0
ENST00000293441	412.0	606.0	583.0	592.0	642.0	712.0	3345.0	3664.0	2935.0	2891.0	3716.0	3113.0
ENST00000299687	343.0	337.0	371.0	229.0	314.0	389.0	389.0	407.0	294.0	334.0	297.0	361.0
ENST00000397167	134.0	213.0	187.0	134.0	122.0	198.0	520.0	595.0	411.0	494.0	454.0	445.0
ENST00000334554	153.0	236.0	187.0	183.0	195.0	214.0	753.0	762.0	623.0	619.0	714.0	636.0
ENST00000376709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENST00000274382	84.0	102.0	58.0	43.0	39.0	60.0	164.0	177.0	87.0	129.0	106.0	119.0
ENST00000452400	2539.0	3293.0	2616.0	2366.0	2484.0	3105.0	4208.0	4219.0	3180.0	3554.0	3888.0	3526.0
ENST00000380659	22.0	29.0	28.0	15.0	31.0	18.0	24.0	42.0	41.0	32.0	22.0	28.0
ENST00000358776	249.0	304.0	276.0	212.0	262.0	348.0	496.0	605.0	423.0	409.0	502.0	407.0
ENST00000355443	502.0	806.0	640.0	603.0	714.0	806.0	1048.0	976.0	740.0	847.0	941.0	779.0
ENST00000395314	2038.0	2054.0	1828.0	1294.0	1864.0	2012.0	4690.0	4534.0	3374.0	4281.0	3513.0	3336.0
ENST00000341105	154.0	245.0	167.0	137.0	165.0	168.0	366.0	485.0	266.0	352.0	258.0	289.0
ENST00000361681	730.0	782.0	976.0	425.0	713.0	756.0	866.0	683.0	505.0	762.0	453.0	574.0
ENST00000333172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
ENST00000357877	465.0	702.0	612.0	548.0	533.0	679.0	1043.0	1130.0	878.0	958.0	1025.0	955.0
ENST00000296444	1266.0	1795.0	1396.0	1298.0	1280.0	1436.0	5728.0	5514.0	3951.0	4936.0	4630.0	4222.0
ENST00000391356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000540801	1296.0	1458.0	1338.0	1277.0	1237.0	1656.0	2406.0	2340.0	1938.0	1994.0	2497.0	2099.0
ENST00000624596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000641896	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000290810	1712.0	2050.0	1623.0	1433.0	1649.0	2066.0	1089.0	1113.0	954.0	936.0	1018.0	878.0
ENST00000369798	70.0	82.0	64.0	39.0	45.0	59.0	53.0	40.0	25.0	31.0	26.0	25.0
ENST00000551380	588.0	757.0	663.0	566.0	581.0	752.0	676.0	652.0	470.0	594.0	565.0	605.0
ENST00000289388	10.0	7.0	3.0	2.0	3.0	9.0	7.0	4.0	0.0	7.0	0.0	6.0
ENST00000358842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENST00000320531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENST00000378825	15.0	14.0	11.0	8.0	12.0	10.0	76.0	119.0	91.0	81.0	102.0	104.0
ENST00000524189	538.0	706.0	553.0	372.0	414.0	493.0	931.0	832.0	652.0	752.0	640.0	592.0
ENST00000222573	157.0	165.0	106.0	103.0	117.0	142.0	268.0	292.0	232.0	240.0	277.0	254.0
ENST00000366788	100.0	110.0	151.0	149.0	158.0	163.0	559.0	607.0	548.0	437.0	775.0	591.0
ENST00000398055	50.0	86.0	66.0	40.0	41.0	60.0	109.0	129.0	84.0	98.0	76.0	97.0
ENST00000378887	242.0	392.0	348.0	250.0	285.0	336.0	385.0	400.0	310.0	363.0	336.0	313.0
ENST00000549994	1.0	1.0	1.0	0.0	0.0	0.0	13.0	12.0	6.0	12.0	4.0	11.0
ENST00000367048	2942.0	3519.0	3164.0	3338.0	3263.0	4546.0	2999.0	3214.0	2587.0	2550.0	3645.0	3039.0
ENST00000586012	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	3.0
ENST00000330943	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000370571	5.0	7.0	5.0	4.0	3.0	5.0	15.0	8.0	6.0	8.0	4.0	5.0
ENST00000640006	1.0	1.0	0.0	1.0	1.0	0.0	53.0	32.0	24.0	33.0	25.0	17.0
ENST00000370453	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	2.0	0.0	12.0
ENST00000255695	6.0	7.0	7.0	2.0	3.0	4.0	5.0	9.0	7.0	8.0	3.0	6.0
ENST00000446526	960.0	1371.0	989.0	935.0	1034.0	1124.0	934.0	1040.0	824.0	906.0	966.0	749.0
ENST00000356300	746.0	1110.0	975.0	1056.0	971.0	1243.0	3581.0	3716.0	2925.0	3020.0	3885.0	3218.0
ENST00000264161	1912.0	2560.0	1877.0	1653.0	1757.0	2029.0	1273.0	1225.0	906.0	1179.0	885.0	940.0
ENST00000230658	3465.0	4615.0	4175.0	4355.0	4076.0	5139.0	3918.0	4218.0	3538.0	3337.0	4563.0	3996.0
ENST00000380361	2.0	0.0	1.0	1.0	0.0	3.0	2303.0	2692.0	1883.0	1710.0	2322.0	2013.0
ENST00000511601	903.0	1077.0	908.0	697.0	719.0	809.0	1309.0	1291.0	879.0	1043.0	879.0	935.0
ENST00000245932	1589.0	2203.0	1726.0	1588.0	1680.0	1683.0	2186.0	1931.0	1424.0	1737.0	1359.0	1496.0
ENST00000380516	1309.0	1381.0	1325.0	1134.0	1305.0	1623.0	2103.0	1952.0	1657.0	1894.0	1726.0	1586.0
ENST00000375940	82.0	106.0	85.0	46.0	73.0	80.0	288.0	262.0	180.0	249.0	184.0	204.0
ENST00000695737	1403.0	1447.0	1274.0	1084.0	1080.0	1410.0	1783.0	1693.0	1447.0	1616.0	1515.0	1418.0
ENST00000331075	196.0	298.0	279.0	250.0	240.0	320.0	296.0	336.0	219.0	298.0	345.0	318.0
ENST00000527958	2632.0	3161.0	2869.0	2759.0	2675.0	3153.0	3966.0	3903.0	3144.0	3322.0	3760.0	3172.0
ENST00000381545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000617596	352.0	443.0	353.0	338.0	350.0	419.0	710.0	747.0	584.0	627.0	668.0	582.0
ENST00000327532	8.0	10.0	6.0	6.0	9.0	16.0	21.0	17.0	22.0	20.0	30.0	11.0
ENST00000341459	1.0	0.0	2.0	2.0	3.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
ENST00000257435	3098.0	3211.0	3298.0	3141.0	3015.0	3444.0	20000.0	21209.0	15045.0	17343.0	18818.0	16541.0
ENST00000330938	2008.0	2759.0	2336.0	2272.0	2275.0	2332.0	7549.0	7147.0	5701.0	6597.0	5692.0	5551.0
ENST00000283195	2882.0	2764.0	2593.0	2418.0	2512.0	3251.0	5743.0	5891.0	4520.0	4988.0	5372.0	4773.0
ENST00000216271	116.0	209.0	137.0	123.0	130.0	135.0	271.0	267.0	166.0	242.0	174.0	159.0
ENST00000315796	33.0	51.0	31.0	29.0	28.0	32.0	82.0	86.0	57.0	102.0	89.0	87.0
ENST00000321196	242.0	290.0	277.0	228.0	219.0	304.0	614.0	599.0	385.0	557.0	503.0	412.0
ENST00000398136	1003.0	1086.0	804.0	616.0	732.0	698.0	1713.0	1550.0	1195.0	1583.0	1055.0	1098.0
ENST00000316950	290.0	292.0	241.0	221.0	227.0	349.0	432.0	411.0	277.0	304.0	343.0	326.0
ENST00000382751	703.0	848.0	744.0	601.0	693.0	850.0	952.0	984.0	696.0	851.0	829.0	739.0
ENST00000280772	7487.0	8500.0	8016.0	7341.0	7335.0	9789.0	6787.0	7268.0	5947.0	6029.0	7311.0	6169.0
ENST00000683472	14.0	16.0	6.0	14.0	3.0	12.0	452.0	411.0	341.0	394.0	358.0	346.0
ENST00000226218	4.0	5.0	2.0	0.0	2.0	0.0	0.0	6.0	7.0	3.0	3.0	3.0
ENST00000418929	1890.0	2418.0	2329.0	2045.0	2105.0	2564.0	2979.0	2936.0	2096.0	2460.0	2551.0	2388.0
ENST00000429984	273.0	379.0	303.0	300.0	249.0	355.0	890.0	900.0	655.0	719.0	863.0	693.0
ENST00000253968	4.0	7.0	6.0	1.0	5.0	9.0	19.0	20.0	7.0	7.0	5.0	14.0
ENST00000369287	662.0	684.0	570.0	452.0	620.0	711.0	1283.0	1282.0	1058.0	1135.0	1033.0	1004.0
ENST00000370151	418.0	612.0	494.0	426.0	443.0	560.0	365.0	350.0	240.0	310.0	302.0	293.0
ENST00000273352	21.0	30.0	19.0	19.0	26.0	35.0	8.0	17.0	6.0	11.0	11.0	11.0
ENST00000307767	25.0	49.0	37.0	27.0	40.0	33.0	740.0	751.0	628.0	659.0	583.0	619.0
ENST00000371824	5341.0	6488.0	5753.0	5757.0	5324.0	6502.0	8705.0	9519.0	7406.0	7750.0	9007.0	7718.0
ENST00000395665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENST00000257555	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
ENST00000377470	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	0.0	2.0	1.0	0.0
ENST00000233057	1365.0	1691.0	1183.0	1110.0	1069.0	1170.0	1730.0	1571.0	1141.0	1430.0	1164.0	1183.0
ENST00000261332	1393.0	1540.0	1335.0	1233.0	1239.0	1603.0	2726.0	2849.0	2151.0	2396.0	2549.0	2320.0
ENST00000338121	530.0	589.0	554.0	429.0	418.0	562.0	787.0	773.0	600.0	723.0	688.0	592.0
ENST00000272907	279.0	359.0	298.0	286.0	290.0	376.0	461.0	548.0	364.0	433.0	495.0	393.0
ENST00000356130	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000354570	477.0	569.0	494.0	329.0	397.0	384.0	703.0	680.0	514.0	589.0	471.0	521.0
ENST00000371850	1058.0	1380.0	1108.0	905.0	1017.0	1143.0	3095.0	2769.0	2216.0	2563.0	2493.0	2281.0
ENST00000565308	0.0	1.0	1.0	2.0	2.0	0.0	2529.0	2433.0	1776.0	2285.0	1872.0	1864.0
ENST00000674351	1672.0	2142.0	1813.0	1696.0	1706.0	2090.0	1775.0	2030.0	1609.0	1535.0	1823.0	1649.0
ENST00000246802	927.0	1440.0	1226.0	1119.0	1148.0	1224.0	4201.0	3705.0	2459.0	3421.0	2599.0	2816.0
ENST00000300773	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000299855	1.0	2.0	0.0	1.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	4.0
ENST00000370685	904.0	1062.0	828.0	818.0	847.0	1013.0	1369.0	1535.0	1175.0	1345.0	1510.0	1246.0
ENST00000258484	688.0	822.0	681.0	628.0	703.0	863.0	1163.0	1279.0	969.0	954.0	1204.0	1076.0
ENST00000583866	1.0	0.0	0.0	0.0	0.0	0.0	378.0	412.0	229.0	271.0	298.0	242.0
ENST00000428798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000644935	535.0	748.0	588.0	463.0	509.0	560.0	2469.0	2535.0	1998.0	2044.0	2333.0	2018.0
ENST00000343307	116.0	191.0	102.0	84.0	109.0	153.0	152.0	173.0	116.0	147.0	146.0	118.0
