"gene","gene_name","ensembl_gene","transcript_id","ave_te_Nterm","ave_te_wt","std_te_Nterm","std_te_wt","diff_te","downregulated","p_value"
"PCDHB5_ENSG00000113209_ENST00000231134","PCDHB5","ENSG00000113209","ENST00000231134",0.174271964621414,1.85433216801747,0.0913782934394345,0.107904389553461,0.0939809855144422,1,4.04939344363231e-05
"ZBTB22_ENSG00000236104_ENST00000431845","ZBTB22","ENSG00000236104","ENST00000431845",0.424804049836699,0.344591690128826,0.00882146015899913,0.00854509899830622,1.23277508426824,0,0.000350003536204504
"SPIN3_ENSG00000204271_ENST00000374919","SPIN3","ENSG00000204271","ENST00000374919",0.689514424200387,0.749705255222145,0.00673479109699368,0.00468391726163393,0.919714006801349,1,0.000424546047480241
"LLPH_ENSG00000139233_ENST00000266604","LLPH","ENSG00000139233","ENST00000266604",0.0762891487391705,0.252487389409026,0.022685210722558,0.0156039951390647,0.302150332805665,1,0.000706009351661527
"TOB1_ENSG00000141232_ENST00000499247","TOB1","ENSG00000141232","ENST00000499247",2.05888121280391,1.77554254392576,0.038685478569507,0.0273937673483026,1.15957864250984,0,0.000828448861663055
"COX14_ENSG00000178449_ENST00000550487","COX14","ENSG00000178449","ENST00000550487",1.82543695704772,2.00080935607575,0.0212489152134333,0.0115536313127617,0.912349270811091,1,0.00094387527616345
"PHAF1_ENSG00000125149_ENST00000219139","PHAF1","ENSG00000125149","ENST00000219139",1.29404013812004,1.51712222617981,0.0295407774278483,0.0335605318344997,0.852957076094324,1,0.0010587302701179
"SP1_ENSG00000185591_ENST00000327443","SP1","ENSG00000185591","ENST00000327443",0.742358406494972,0.87559008627258,0.019838410463536,0.019592978138762,0.847837838885568,1,0.00116407577186964
"CYGB_ENSG00000161544_ENST00000293230","CYGB","ENSG00000161544","ENST00000293230",0.943635436773304,0.772360905120076,0.0141116061242455,0.0241601921359524,1.22175453278102,0,0.00129765995687535
"CSPG4_ENSG00000173546_ENST00000308508","CSPG4","ENSG00000173546","ENST00000308508",0.246003073002827,0.490660629663617,0.0392618667960508,0.041956658727278,0.501371127272796,1,0.00183305904630421
"FBXO2_ENSG00000116661_ENST00000354287","FBXO2","ENSG00000116661","ENST00000354287",1.05835352562666,0.897996123376145,0.0255822071070211,0.0277335615270833,1.17857248831724,0,0.00186058181056382
"KIF26A_ENSG00000066735_ENST00000423312","KIF26A","ENSG00000066735","ENST00000423312",0.678780902357161,0.566892562809266,0.0148671177215212,0.0199381726385469,1.19737133080989,0,0.00200526934493181
"TCP11L2_ENSG00000166046_ENST00000299045","TCP11L2","ENSG00000166046","ENST00000299045",5.54076382533353,6.96287993918639,0.0562978838006324,0.167595977983217,0.795757484507334,1,0.00216922701748726
"RHOBTB2_ENSG00000008853_ENST00000251822","RHOBTB2","ENSG00000008853","ENST00000251822",0.508030542579934,0.545151976212336,0.00615662768470872,0.00676293927985532,0.931906266046546,1,0.00222837112986363
"ZDHHC9_ENSG00000188706_ENST00000357166","ZDHHC9","ENSG00000188706","ENST00000357166",0.909863043303764,0.831823376318552,0.0104200952636511,0.0145429429752987,1.09381759302149,0,0.00241426019463873
"DRG2_ENSG00000108591_ENST00000225729","DRG2","ENSG00000108591","ENST00000225729",1.83649028023219,2.07125626728517,0.0310602476651127,0.010938079732439,0.886655267742078,1,0.00269589407762768
"NCEH1_ENSG00000144959_ENST00000475381","NCEH1","ENSG00000144959","ENST00000475381",1.48412954456117,1.87085662150824,0.0362272623540718,0.0672537961790214,0.793288768096347,1,0.0028528633975249
"SEC22B_ENSG00000265808_ENST00000578049","SEC22B","ENSG00000265808","ENST00000578049",0.970099984021145,1.0206411878298,0.00974005386694101,0.00657890487403755,0.950480928644357,1,0.00285994718655259
"PCDHB10_ENSG00000120324_ENST00000239446","PCDHB10","ENSG00000120324","ENST00000239446",0.573774297577028,0.382163964799785,0.0353148879867758,0.0186600711821349,1.50138252275467,0,0.00349300042483688
"H2AC20_ENSG00000184260_ENST00000331380","H2AC20","ENSG00000184260","ENST00000331380",296.751127258338,1274.32539710337,117.773110034605,193.168106815033,0.232869193326034,1,0.00350556625714576
"NFAT5_ENSG00000102908_ENST00000349945","NFAT5","ENSG00000102908","ENST00000349945",0.815217204955075,0.740981365889017,0.00959259307372761,0.0149903383732593,1.10018583797582,0,0.00353918798261712
"OSGEPL1_ENSG00000128694_ENST00000264151","OSGEPL1","ENSG00000128694","ENST00000264151",3.08763570835061,3.70848138502294,0.0433793125712525,0.10260115673143,0.832587624902292,1,0.00364618382581262
"KIAA1671_ENSG00000197077_ENST00000358431","KIAA1671","ENSG00000197077","ENST00000358431",0.614861800529466,0.733728624894221,0.0239916915315976,0.0243021553263018,0.837996201413171,1,0.00381684228829122
"FNTA_ENSG00000168522_ENST00000302279","FNTA","ENSG00000168522","ENST00000302279",0.723170202043187,0.766256514842677,0.00923833902182443,0.00789058813450291,0.943770379807686,1,0.0038541634889821
"MSANTD7_ENSG00000284024_ENST00000640019","MSANTD7","ENSG00000284024","ENST00000640019",0.348021455454842,0.411106876546847,0.0132822832026154,0.00876499502840381,0.846547395115596,1,0.00392301145748759
"MYORG_ENSG00000164976_ENST00000297625","MYORG","ENSG00000164976","ENST00000297625",0.485968556629182,0.591890973315726,0.0222129498269553,0.022295615779131,0.821044041112546,1,0.00431474922531666
"ARRB1_ENSG00000137486_ENST00000420843","ARRB1","ENSG00000137486","ENST00000420843",0.613436056336082,0.664484557309023,0.00932661600229673,0.0113737548583097,0.92317579030027,1,0.0043469007646022
"SERPINH1_ENSG00000149257_ENST00000358171","SERPINH1","ENSG00000149257","ENST00000358171",2.2066065758153,1.90848613520908,0.0365136647281308,0.0624186436282198,1.15620781052913,0,0.00442885662408871
"TRIP10_ENSG00000125733_ENST00000313244","TRIP10","ENSG00000125733","ENST00000313244",1.34291959150921,1.17988985213274,0.0283448339937801,0.0365790574550215,1.13817369399506,0,0.00443355119805204
"USP48_ENSG00000090686_ENST00000308271","USP48","ENSG00000090686","ENST00000308271",1.45726534270236,1.61173659487342,0.0324901105650496,0.0331066851213321,0.904158500425939,1,0.00448912378746827
"ANKRD44_ENSG00000065413_ENST00000282272","ANKRD44","ENSG00000065413","ENST00000282272",1.27569310621121,1.49030937123026,0.0484416203821207,0.0372564481747115,0.855992138839013,1,0.00453029350768352
"CREG1_ENSG00000143162_ENST00000370509","CREG1","ENSG00000143162","ENST00000370509",1.25609484115128,1.12872828706084,0.0137687743407303,0.0260655911576983,1.11284075676184,0,0.00474526941620462
"KAT2B_ENSG00000114166_ENST00000263754","KAT2B","ENSG00000114166","ENST00000263754",0.417009070967096,0.519744511936218,0.0231892456091462,0.0160070657081454,0.802334726755653,1,0.00474929517830636
"KHDC4_ENSG00000132680_ENST00000368321","KHDC4","ENSG00000132680","ENST00000368321",1.2633552225102,1.40891026624943,0.0271239608806466,0.0117511530566955,0.89668962798695,1,0.00483527655393977
"PFKP_ENSG00000067057_ENST00000381125","PFKP","ENSG00000067057","ENST00000381125",1.48871830045629,1.44248583684761,0.00861750291731654,0.00369748538605613,1.03205054942495,0,0.00490283819428831
"GRIA3_ENSG00000125675_ENST00000620443","GRIA3","ENSG00000125675","ENST00000620443",1.27988757020617,1.70158505482679,0.0844971503554456,0.0413715847840984,0.752173725653964,1,0.00496757161870938
"SULT1C2_ENSG00000198203_ENST00000251481","SULT1C2","ENSG00000198203","ENST00000251481",1.8022938097663,1.49341437091554,0.0655973327595615,0.0696208900600124,1.20682768618425,0,0.00506792842982536
"STAT2_ENSG00000170581_ENST00000314128","STAT2","ENSG00000170581","ENST00000314128",1.66190359137222,1.89592720929806,0.0540007478802308,0.0480723209898717,0.876565082890242,1,0.00517174202775667
"RAPGEF6_ENSG00000158987_ENST00000509018","RAPGEF6","ENSG00000158987","ENST00000509018",0.00899251227187916,0.0131156712571052,0.000648656461177051,0.000953537197740123,0.685631112247313,1,0.00519878451203278
"IGF2_ENSG00000167244_ENST00000416167","IGF2","ENSG00000167244","ENST00000416167",0.0736622263748462,0.0433323115276388,0.00582864711998438,0.00714775319674484,1.69993761647961,0,0.00528938548823876
"AFF3_ENSG00000144218_ENST00000672756","AFF3","ENSG00000144218","ENST00000672756",1.26727277803141,1.36327643995763,0.0195469200843309,0.0225245330882127,0.929578727312858,1,0.00537426896970436
"C1RL_ENSG00000139178_ENST00000266542","C1RL","ENSG00000139178","ENST00000266542",0.755916131360743,0.845786932402245,0.021531011586986,0.0162293921103091,0.893742977576815,1,0.00557854613217123
"COX19_ENSG00000240230_ENST00000344111","COX19","ENSG00000240230","ENST00000344111",0.436244565187976,0.530927129481757,0.0216061135289396,0.0212004206164241,0.821665612781548,1,0.00563134343820522
"CIRBP_ENSG00000099622_ENST00000587896","CIRBP","ENSG00000099622","ENST00000587896",1.18010769520548,0.985264575073448,0.0323624909606199,0.0465596327269609,1.19775715585583,0,0.0057089237376296
"CAAP1_ENSG00000120159_ENST00000333916","CAAP1","ENSG00000120159","ENST00000333916",1.48173861811028,1.20261770313996,0.0668742976260481,0.0469318301472474,1.23209446712912,0,0.00572773907853556
"NDUFA6_ENSG00000184983_ENST00000498737","NDUFA6","ENSG00000184983","ENST00000498737",1.98258621108759,1.78839515437047,0.044370512199832,0.0261226352817424,1.10858397610984,0,0.00574251668617097
"RPS15A_ENSG00000134419_ENST00000322989","RPS15A","ENSG00000134419","ENST00000322989",0.452844729908558,0.358746242622358,0.0157307652639719,0.022806931673529,1.26229818213108,0,0.00600879563785018
"RABAC1_ENSG00000105404_ENST00000222008","RABAC1","ENSG00000105404","ENST00000222008",0.867215790355691,0.656107676782747,0.0450341805462697,0.0509433058341353,1.32175833486376,0,0.00602793316901021
"C4orf33_ENSG00000151470_ENST00000425929","C4orf33","ENSG00000151470","ENST00000425929",0.529175761361667,0.696622768769084,0.0215750576761423,0.0382802880683943,0.759630297896677,1,0.00604904824046025
"ELOA_ENSG00000011007_ENST00000613537","ELOA","ENSG00000011007","ENST00000613537",1.03365988007718,1.14292059811255,0.0270711577611566,0.020585696730362,0.904402179630148,1,0.00624740939699407
"B2M_ENSG00000166710_ENST00000648006","B2M","ENSG00000166710","ENST00000648006",1.22650835389911,1.00421334539004,0.0482839276723339,0.0542979338135541,1.22136233254571,0,0.00632651213640013
"FSTL3_ENSG00000070404_ENST00000166139","FSTL3","ENSG00000070404","ENST00000166139",0.538919080342967,0.426458338058922,0.0064708233666185,0.0203185897932142,1.26370862578493,0,0.0063956561919019
"SERPINE1_ENSG00000106366_ENST00000223095","SERPINE1","ENSG00000106366","ENST00000223095",1.66009054239638,1.48975906498402,0.0424750178019675,0.0341861533147952,1.11433491590413,0,0.00641622856950462
"SURF4_ENSG00000148248_ENST00000371989","SURF4","ENSG00000148248","ENST00000371989",0.924383796271663,0.81207715772929,0.0258051875077752,0.0271927842430205,1.138295527061,0,0.00661533173130371
"PCSK2_ENSG00000125851_ENST00000262545","PCSK2","ENSG00000125851","ENST00000262545",1.72061705593067,1.91624821943897,0.0399588328993228,0.0493157789489035,0.897909278389007,1,0.00667399936934084
"DPM3_ENSG00000179085_ENST00000368400","DPM3","ENSG00000179085","ENST00000368400",4.0648011155026,3.36899917873911,0.162324353917507,0.087703586361889,1.20653075285815,0,0.00674913943426919
"CNKSR2_ENSG00000149970_ENST00000379510","CNKSR2","ENSG00000149970","ENST00000379510",1.75146985238471,1.95264151812268,0.0353916286475585,0.0511200669584773,0.896974603955269,1,0.00699935401997808
"GABRA2_ENSG00000151834_ENST00000381620","GABRA2","ENSG00000151834","ENST00000381620",1.38532315304838,1.61620970854476,0.0300246963002719,0.0548404338073551,0.85714319479972,1,0.00700401648277919
"HSPB8_ENSG00000152137_ENST00000281938","HSPB8","ENSG00000152137","ENST00000281938",1.33080527900174,1.2365843127941,0.019582973073569,0.0241189100052929,1.07619453460051,0,0.00704162823947357
"ZNF616_ENSG00000204611_ENST00000600228","ZNF616","ENSG00000204611","ENST00000600228",0.910248834516856,0.74303114746209,0.0249543770635603,0.0412763793067229,1.22504801800829,0,0.00707538727532744
"USPL1_ENSG00000132952_ENST00000255304","USPL1","ENSG00000132952","ENST00000255304",0.915865191531145,1.08014486438465,0.0427394425667235,0.0318002680015416,0.847909592249841,1,0.00738464144060313
"FSTL1_ENSG00000163430_ENST00000295633","FSTL1","ENSG00000163430","ENST00000295633",0.781441676750684,0.639067109754052,0.0170973926354491,0.0334970535037208,1.22278500148666,0,0.00739481032199496
"AUP1_ENSG00000115307_ENST00000377526","AUP1","ENSG00000115307","ENST00000377526",1.01451608005008,0.949455764479,0.0123323290163894,0.0169403908202704,1.06852379858558,0,0.00743789887200485
"SLC29A1_ENSG00000112759_ENST00000371755","SLC29A1","ENSG00000112759","ENST00000371755",0.955247811983122,0.844645216635217,0.0171895047255566,0.0281445324285496,1.13094562447001,0,0.00769456864028994
"TMCC3_ENSG00000057704_ENST00000261226","TMCC3","ENSG00000057704","ENST00000261226",0.602174794562048,0.751385194069217,0.0355999528901932,0.0181031913709315,0.801419563913547,1,0.00772552951312772
"OBSL1_ENSG00000124006_ENST00000404537","OBSL1","ENSG00000124006","ENST00000404537",1.43397209048213,1.22099056678429,0.037101787798267,0.0556568325039164,1.17443338998005,0,0.0078251863678297
"EIF3H_ENSG00000147677_ENST00000521861","EIF3H","ENSG00000147677","ENST00000521861",1.45606090555476,1.31886082102437,0.026995615870264,0.00855612346574589,1.10402923670432,0,0.00784457824513787
"JAG2_ENSG00000184916_ENST00000331782","JAG2","ENSG00000184916","ENST00000331782",1.02259616336693,0.918085099603539,0.0176160848245414,0.0272456901851538,1.11383592197338,0,0.0079243718258465
"IGSF9B_ENSG00000080854_ENST00000533871","IGSF9B","ENSG00000080854","ENST00000533871",0.162579854853719,0.173495698086452,0.00270972262892528,0.00272753842964201,0.937082917022567,1,0.00794409767840342
"SLC9A3_ENSG00000066230_ENST00000264938","SLC9A3","ENSG00000066230","ENST00000264938",0.399113889363968,0.448274076655313,0.00535994229817681,0.0114774560331124,0.890334530030954,1,0.00803387103548238
"SDHD_ENSG00000204370_ENST00000375549","SDHD","ENSG00000204370","ENST00000375549",0.648600450865754,0.487356701539822,0.0104904062408145,0.032561261390179,1.3308536618384,0,0.00821867458265346
"MEX3C_ENSG00000176624_ENST00000406189","MEX3C","ENSG00000176624","ENST00000406189",0.914620772257453,0.803639183358432,0.0243139402295791,0.00959669306277973,1.13809877765694,0,0.00822076906561972
"ETV5_ENSG00000244405_ENST00000306376","ETV5","ENSG00000244405","ENST00000306376",1.05938938580862,1.26030155379305,0.0497185665577023,0.0516192269082455,0.840584051190163,1,0.00833581297519323
"CRY1_ENSG00000008405_ENST00000008527","CRY1","ENSG00000008405","ENST00000008527",1.48939953308748,1.69618183285007,0.0514661736230563,0.0532649259501756,0.878089544553641,1,0.00845201756069754
"SEMA6D_ENSG00000137872_ENST00000536845","SEMA6D","ENSG00000137872","ENST00000536845",1.69705335201915,1.79460595458596,0.0122339776070173,0.0241019260630264,0.945641213149038,1,0.00853800907236986
"RTCA_ENSG00000137996_ENST00000370128","RTCA","ENSG00000137996","ENST00000370128",1.33843654058215,1.19028384171675,0.0327881139832877,0.0403867591736631,1.1244683777709,0,0.00873427003291666
"POLR1F_ENSG00000105849_ENST00000222567","POLR1F","ENSG00000105849","ENST00000222567",0.827097122048082,0.970080860334169,0.0392740964948584,0.0316165429415552,0.852606371146388,1,0.00893400998515923
"TRANK1_ENSG00000168016_ENST00000645898","TRANK1","ENSG00000168016","ENST00000645898",0.755829441765189,0.987411169918879,0.053225259457785,0.0635472454300875,0.765465760152667,1,0.00906991821559169
"CDON_ENSG00000064309_ENST00000531738","CDON","ENSG00000064309","ENST00000531738",0.281521546277983,0.342520613724427,0.016169454794169,0.00904991445353195,0.821911251462602,1,0.00943098684004781
"MAMDC2_ENSG00000165072_ENST00000377182","MAMDC2","ENSG00000165072","ENST00000377182",3.04765254094449,3.54606097066556,0.0978771405134291,0.140858264935512,0.85944730396795,1,0.00985447409580084
"EIF4E2_ENSG00000135930_ENST00000258416","EIF4E2","ENSG00000135930","ENST00000258416",1.68686999439393,1.50774610652471,0.0291654105515431,0.0496438777192275,1.11880242110663,0,0.0102955986904867
"ARMC9_ENSG00000135931_ENST00000611582","ARMC9","ENSG00000135931","ENST00000611582",1.15202887238948,1.34614019163253,0.0534699669684885,0.0304842161603778,0.855801557334356,1,0.0103745039619515
"SMU1_ENSG00000122692_ENST00000397149","SMU1","ENSG00000122692","ENST00000397149",2.58324625978791,2.76796560263376,0.0489824511292794,0.050304452322975,0.933265304066608,1,0.0103813449661737
"BCL2L2_ENSG00000129473_ENST00000250405","BCL2L2","ENSG00000129473","ENST00000250405",0.0320089848403583,0.0224422587749513,0.00168673329817802,0.00272083870104364,1.426281782121,0,0.0106811656431341
"ATP2A2_ENSG00000174437_ENST00000539276","ATP2A2","ENSG00000174437","ENST00000539276",1.27275487228829,1.19465540833531,0.0228699632059046,0.0174797867509394,1.06537405130222,0,0.010932897683082
"ANO8_ENSG00000074855_ENST00000159087","ANO8","ENSG00000074855","ENST00000159087",0.971298067277196,0.909026439445002,0.0182100874635246,0.0143379262098331,1.06850364866198,0,0.0109477843605501
"RC3H2_ENSG00000056586_ENST00000357244","RC3H2","ENSG00000056586","ENST00000357244",0.520653442811285,0.588778413673157,0.0185750780117415,0.00966303790860632,0.884294380908317,1,0.0109690612832526
"AFF1_ENSG00000172493_ENST00000395146","AFF1","ENSG00000172493","ENST00000395146",1.01065421220839,1.18198554820252,0.049124474203093,0.0436621189857836,0.85504785887215,1,0.0110403189842081
"DNAJB11_ENSG00000090520_ENST00000265028","DNAJB11","ENSG00000090520","ENST00000265028",1.36021716372898,1.29265733679743,0.0186206510403418,0.00985724919485822,1.05226429697056,0,0.0111202330008525
"BHLHE40_ENSG00000134107_ENST00000256495","BHLHE40","ENSG00000134107","ENST00000256495",1.02516690876038,0.928449327257698,0.0271648398285456,0.0151432508210998,1.10417109330926,0,0.0111961503307698
"AP2M1_ENSG00000161203_ENST00000292807","AP2M1","ENSG00000161203","ENST00000292807",0.692410091426015,0.622839661977965,0.0200876803951786,0.0123366586438629,1.11169877850603,0,0.0112533882786731
"BLOC1S5_ENSG00000188428_ENST00000397457","BLOC1S5","ENSG00000188428","ENST00000397457",0.236223816197392,0.17860928477772,0.00628444498787578,0.0147688702776394,1.32257299216765,0,0.0113408631315687
"LHFPL2_ENSG00000145685_ENST00000380345","LHFPL2","ENSG00000145685","ENST00000380345",0.392174481396913,0.32965933081402,0.0149601106280257,0.00521401034968639,1.18963561695198,0,0.0114789180659864
"ALDH3A2_ENSG00000072210_ENST00000176643","ALDH3A2","ENSG00000072210","ENST00000176643",1.30815447709468,1.41954893336976,0.0196341725045812,0.0325654207523292,0.921528273061607,1,0.0118306280604836
"MOB1B_ENSG00000173542_ENST00000309395","MOB1B","ENSG00000173542","ENST00000309395",0.783527971958438,0.8423727308736,0.0165808468651075,0.0163311282738381,0.930144036293607,1,0.0118863328507333
"PHACTR2_ENSG00000112419_ENST00000440869","PHACTR2","ENSG00000112419","ENST00000440869",0.380720200362106,0.410722784049846,0.00573210549835548,0.00896310452113542,0.926951742506452,1,0.0121722046021476
"RPL35_ENSG00000136942_ENST00000348462","RPL35","ENSG00000136942","ENST00000348462",1.45399774853779,1.21051894745947,0.0626342164894641,0.0723815214668785,1.20113588605061,0,0.0121820270420168
"GRIK1_ENSG00000171189_ENST00000327783","GRIK1","ENSG00000171189","ENST00000327783",0.755455122025739,0.81668916920966,0.0167042985919091,0.00779393158779411,0.925021600025406,1,0.0121997532364031
"SLC4A8_ENSG00000050438_ENST00000453097","SLC4A8","ENSG00000050438","ENST00000453097",0.903864496283852,0.95509425883636,0.0119744409421644,0.0155860332936684,0.94636156371108,1,0.0124020492111166
"TGM2_ENSG00000198959_ENST00000361475","TGM2","ENSG00000198959","ENST00000361475",1.32858109169276,1.50608007621206,0.054079163431804,0.0383490617534096,0.882145055018773,1,0.012458963486133
"RPL4_ENSG00000174444_ENST00000307961","RPL4","ENSG00000174444","ENST00000307961",0.617142329554665,0.499684672560241,0.0255069951852564,0.0358043158919269,1.23506355796868,0,0.0124697129457839
"SRBD1_ENSG00000068784_ENST00000263736","SRBD1","ENSG00000068784","ENST00000263736",1.16141715155946,1.49391953335068,0.0523209899102884,0.0966298169972151,0.777429523901159,1,0.012656797249469
"CRNKL1_ENSG00000101343_ENST00000536226","CRNKL1","ENSG00000101343","ENST00000536226",2.71505616055752,2.80173224001052,0.010387155573575,0.0235459109175211,0.969063396489069,1,0.0127230740745244
"CCDC77_ENSG00000120647_ENST00000239830","CCDC77","ENSG00000120647","ENST00000239830",1.47258766671384,1.90921715926346,0.089000299441891,0.0098252097482258,0.771304437302425,1,0.0127652800064606
"PLGRKT_ENSG00000107020_ENST00000223864","PLGRKT","ENSG00000107020","ENST00000223864",2.55942958795066,2.83763439968157,0.0855732055919837,0.0682990239269837,0.901958895140921,1,0.0129973749084577
"NEBL_ENSG00000078114_ENST00000377122","NEBL","ENSG00000078114","ENST00000377122",0.264718291085134,0.339073899522025,0.0112811709874742,0.0216308550770412,0.780709725691934,1,0.0131100930648797
"CERS2_ENSG00000143418_ENST00000368954","CERS2","ENSG00000143418","ENST00000368954",1.05740687537166,0.9885857698113,0.0197892671751231,0.00992197218410759,1.06961571536024,0,0.01314774525916
"ENPP4_ENSG00000001561_ENST00000321037","ENPP4","ENSG00000001561","ENST00000321037",1.61230603969318,2.05199212302185,0.135637261412304,0.0900689462870747,0.785727207041528,1,0.0131988056877116
"SH3D19_ENSG00000109686_ENST00000604030","SH3D19","ENSG00000109686","ENST00000604030",0.834801527135703,0.895309931719023,0.0187944674672701,0.0134515090000717,0.932416247782328,1,0.0132288432355248
"RPS5_ENSG00000083845_ENST00000196551","RPS5","ENSG00000083845","ENST00000196551",1.00001491612215,0.843578796714659,0.047911174395069,0.0294019311232368,1.18544339902417,0,0.0134344407681258
"ELF2_ENSG00000109381_ENST00000686138","ELF2","ENSG00000109381","ENST00000686138",1.17266797610713,1.42635988751273,0.0742588822677329,0.0729581424202152,0.822140321228481,1,0.0134765446650405
"PCDHGB7_ENSG00000254122_ENST00000398594","PCDHGB7","ENSG00000254122","ENST00000398594",0.99517948986335,1.15301846262868,0.0424496734767971,0.0163394214138153,0.863108026557109,1,0.0140008977564431
"P3H2_ENSG00000090530_ENST00000319332","P3H2","ENSG00000090530","ENST00000319332",1.28245436647644,1.5274242474937,0.0761842902292198,0.0463726117429552,0.839618965445117,1,0.0141287289169307
"DRG1_ENSG00000185721_ENST00000331457","DRG1","ENSG00000185721","ENST00000331457",2.19194733357094,2.33776308326407,0.0465517767625881,0.0346964911515476,0.937625950748808,1,0.0144303516502883
"KDELR1_ENSG00000105438_ENST00000330720","KDELR1","ENSG00000105438","ENST00000330720",1.30144572030961,1.16325148955308,0.0427326789141342,0.0384692696526057,1.11879996028169,0,0.0144347325316171
"TTLL7_ENSG00000137941_ENST00000260505","TTLL7","ENSG00000137941","ENST00000260505",0.631029696043429,0.774286586107037,0.0449965349220412,0.0387640027493821,0.814982084625958,1,0.0145867434212498
"ELAPOR2_ENSG00000164659_ENST00000450689","ELAPOR2","ENSG00000164659","ENST00000450689",1.45636186175959,1.08308702091977,0.0989087256473809,0.0340378298555534,1.34463975066642,0,0.0147553535111002
"GTPBP10_ENSG00000105793_ENST00000222511","GTPBP10","ENSG00000105793","ENST00000222511",1.45537172734266,1.83628147372178,0.109216632553585,0.118046680058477,0.792564619406035,1,0.0150060030608327
"FAM89B_ENSG00000176973_ENST00000530349","FAM89B","ENSG00000176973","ENST00000530349",0.622750424653834,0.529294288130788,0.0288951739194531,0.0155340955155031,1.17656743822626,0,0.015150243099414
"CLDN4_ENSG00000189143_ENST00000340958","CLDN4","ENSG00000189143","ENST00000340958",1.02103501993144,0.795508913119142,0.0541829208964926,0.0734606953737337,1.28349915770023,0,0.0153704781439629
"RPL3_ENSG00000100316_ENST00000216146","RPL3","ENSG00000100316","ENST00000216146",0.562855806424134,0.458795801927909,0.0255463889316838,0.033878090125031,1.22681115227941,0,0.0153838736201105
"PIAS3_ENSG00000131788_ENST00000393045","PIAS3","ENSG00000131788","ENST00000393045",1.33144432638599,1.49039278360636,0.0509992322023651,0.043484940808278,0.89335129707502,1,0.0155204045132647
"MET_ENSG00000105976_ENST00000397752","MET","ENSG00000105976","ENST00000397752",1.75842603570676,2.02203095389297,0.0790668781911512,0.0808405283686467,0.869633589100754,1,0.0156490636615404
"RPL36AL_ENSG00000165502_ENST00000298289","RPL36AL","ENSG00000165502","ENST00000298289",1.46325985182753,1.29435205474962,0.00860173248170122,0.0408374091219212,1.13049602421389,0,0.0156867363884295
"ZNF224_ENSG00000267680_ENST00000693561","ZNF224","ENSG00000267680","ENST00000693561",0.490000843688289,0.580902731298132,0.0256875929423967,0.00996730286834417,0.843516164217877,1,0.0156963440879813
"OBSCN_ENSG00000154358_ENST00000680850","OBSCN","ENSG00000154358","ENST00000680850",0.246730543596521,0.195340091488383,0.0124544535364407,0.016857886975328,1.26308194962218,0,0.0157193116973549
"WDR36_ENSG00000134987_ENST00000513710","WDR36","ENSG00000134987","ENST00000513710",2.73195596950022,3.1676037634409,0.0725624008181529,0.13666368578064,0.862467711723057,1,0.015923975441439
"RPL18_ENSG00000063177_ENST00000549920","RPL18","ENSG00000063177","ENST00000549920",0.920820186397929,0.750418273909995,0.0415755050375339,0.0564933388097516,1.22707591007888,0,0.016249193120452
"GRIK2_ENSG00000164418_ENST00000369134","GRIK2","ENSG00000164418","ENST00000369134",0.762704869511417,0.900916678710286,0.0388138492070582,0.0449966971361386,0.846587578557512,1,0.0164337834346502
"TMEM165_ENSG00000134851_ENST00000381334","TMEM165","ENSG00000134851","ENST00000381334",1.79988108110258,1.65737585390452,0.0445839892537755,0.0224605765976056,1.08598244439385,0,0.0164635118638005
"TMEM185A_ENSG00000269556_ENST00000600449","TMEM185A","ENSG00000269556","ENST00000600449",0.838022870970154,0.734318475463927,0.0296203338872676,0.0336092537749274,1.14122536606574,0,0.0165059581244756
"PAAF1_ENSG00000175575_ENST00000310571","PAAF1","ENSG00000175575","ENST00000310571",1.43008716828392,1.30771221100457,0.0331977694268543,0.0403093126288891,1.09357942538852,0,0.0165134861466626
"ATXN7_ENSG00000163635_ENST00000674280","ATXN7","ENSG00000163635","ENST00000674280",0.403758468148731,0.488277610607586,0.025846021902498,0.0264837490663143,0.82690350607376,1,0.0167537562719531
"TADA3_ENSG00000171148_ENST00000301964","TADA3","ENSG00000171148","ENST00000301964",1.18994980504596,1.08236283156856,0.0250787419144152,0.0360447984732997,1.0994000997997,0,0.0168194511700132
"NDUFB2_ENSG00000090266_ENST00000247866","NDUFB2","ENSG00000090266","ENST00000247866",2.77084421534822,2.52253904712961,0.0567026980556248,0.0832833131139314,1.09843461828714,0,0.0169390427771084
"XRN1_ENSG00000114127_ENST00000392981","XRN1","ENSG00000114127","ENST00000392981",1.68621116235931,1.98465082344661,0.0888658421570123,0.0958944919187581,0.84962611177667,1,0.0169531958584479
"CCDC93_ENSG00000125633_ENST00000376300","CCDC93","ENSG00000125633","ENST00000376300",0.622541312542566,0.690009723572917,0.0100611314591668,0.021049992565709,0.902221072072731,1,0.0170376870862671
"VIM_ENSG00000026025_ENST00000544301","VIM","ENSG00000026025","ENST00000544301",1.45195615687262,1.15357671236665,0.093484180571035,0.0935084659901619,1.25865591885417,0,0.01741457745981
"RPS7_ENSG00000171863_ENST00000645674","RPS7","ENSG00000171863","ENST00000645674",1.36911361009366,1.18110923676806,0.0159511239945829,0.0520210483458986,1.15917610960359,0,0.0176041476068429
